"","z","i","RF_sqrt","KNN_1","KNN_3","KNN_5","KNN_7","KNN_9","KNN_11","KNN_13","KNN_15","KNN_17","KNN_19","KNN_21","KNN_23","KNN_25","KNN_27","KNN_29","Pruned_Tree","ENET.1se.matrix","ENET.min.matrix","LASSO.1se.matrix","LASSO.min.matrix","RIDGE.1se.matrix","RIDGE.min.matrix","LASSO.1se.cv","LASSO.min.cv","RIDGE.1se.cv","RIDGE.min.cv","ENET.1se.cv","ENET.min.cv","GLM_Full","GLM_step"
"ENET.1se.accuracy617",18,7,0.862068965517241,0.724137931034483,0.862068965517241,0.896551724137931,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.793103448275862,0.827586206896552,0.931034482758621,0.931034482758621,0.862068965517241,0.896551724137931,0.862068965517241,0.896551724137931,0.96551724137931,0.931034482758621
"ENET.1se.accuracy717",18,8,0.766666666666667,0.7,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.8,0.8,0.8,0.8,0.766666666666667,0.766666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.733333333333333,0.766666666666667
"ENET.1se.accuracy817",18,9,0.766666666666667,0.633333333333333,0.7,0.766666666666667,0.7,0.7,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.766666666666667,0.766666666666667,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.8,0.766666666666667,0.8,0.766666666666667,0.766666666666667,0.766666666666667
"ENET.1se.accuracy917",18,10,0.833333333333333,0.633333333333333,0.733333333333333,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.933333333333333,0.9,0.933333333333333,0.9,0.933333333333333,0.933333333333333,0.933333333333333
"ENET.1se.accuracy102",19,1,0.9,0.7,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333
"ENET.1se.accuracy122",19,2,0.827586206896552,0.724137931034483,0.793103448275862,0.758620689655172,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.827586206896552,0.827586206896552,0.793103448275862,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.827586206896552
"ENET.1se.accuracy220",19,3,0.827586206896552,0.689655172413793,0.758620689655172,0.793103448275862,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.793103448275862,0.793103448275862,0.793103448275862,0.827586206896552,0.862068965517241,0.862068965517241,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.793103448275862,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.793103448275862,0.827586206896552
"ENET.1se.accuracy318",19,4,0.866666666666667,0.8,0.866666666666667,0.933333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.933333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
"ENET.1se.accuracy418",19,5,0.666666666666667,0.7,0.766666666666667,0.8,0.8,0.766666666666667,0.766666666666667,0.8,0.8,0.8,0.7,0.666666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.633333333333333,0.633333333333333,0.733333333333333,0.733333333333333,0.7,0.733333333333333,0.7,0.733333333333333,0.766666666666667,0.766666666666667
"ENET.1se.accuracy518",19,6,0.9,0.766666666666667,0.833333333333333,0.833333333333333,0.866666666666667,0.833333333333333,0.866666666666667,0.8,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.866666666666667,0.866666666666667,0.833333333333333,0.833333333333333,0.866666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.833333333333333
"ENET.1se.accuracy618",19,7,0.8,0.7,0.666666666666667,0.7,0.7,0.733333333333333,0.733333333333333,0.733333333333333,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.8,0.833333333333333,0.8,0.833333333333333,0.8,0.8,0.8,0.866666666666667
"ENET.1se.accuracy718",19,8,0.8,0.666666666666667,0.766666666666667,0.833333333333333,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.866666666666667,0.833333333333333,0.9,0.9,0.9,0.9,0.9,0.9,0.866666666666667
"ENET.1se.accuracy818",19,9,0.793103448275862,0.793103448275862,0.827586206896552,0.862068965517241,0.862068965517241,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.793103448275862,0.931034482758621,0.931034482758621,0.931034482758621,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.896551724137931,0.896551724137931,0.793103448275862,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241
"ENET.1se.accuracy918",19,10,0.96551724137931,0.655172413793103,0.862068965517241,0.862068965517241,0.862068965517241,0.827586206896552,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.896551724137931,0.896551724137931,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.896551724137931
"ENET.1se.accuracy103",20,1,0.9,0.766666666666667,0.9,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.9,0.966666666666667,0.966666666666667,0.966666666666667,0.966666666666667,1,1,1,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,0.966666666666667,0.933333333333333,0.966666666666667,0.933333333333333,0.9,0.966666666666667
"ENET.1se.accuracy123",20,2,0.827586206896552,0.551724137931034,0.793103448275862,0.827586206896552,0.758620689655172,0.793103448275862,0.758620689655172,0.862068965517241,0.862068965517241,0.862068965517241,0.758620689655172,0.896551724137931,0.896551724137931,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.793103448275862,0.793103448275862,0.758620689655172,0.758620689655172,0.827586206896552,0.827586206896552,0.793103448275862,0.827586206896552,0.827586206896552,0.793103448275862
"ENET.1se.accuracy221",20,3,0.9,0.633333333333333,0.8,0.866666666666667,0.866666666666667,0.866666666666667,0.833333333333333,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.966666666666667,0.933333333333333,0.933333333333333,0.933333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.9,0.9,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.933333333333333,0.9,0.933333333333333
"ENET.1se.accuracy319",20,4,0.833333333333333,0.733333333333333,0.733333333333333,0.766666666666667,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.766666666666667,0.766666666666667,0.733333333333333,0.8,0.733333333333333,0.8,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.8,0.8,0.8,0.8,0.833333333333333,0.8,0.833333333333333,0.8,0.8,0.8
"ENET.1se.accuracy419",20,5,0.833333333333333,0.833333333333333,0.8,0.833333333333333,0.833333333333333,0.8,0.766666666666667,0.8,0.8,0.8,0.8,0.833333333333333,0.866666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.9,0.9,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667
"ENET.1se.accuracy519",20,6,0.862068965517241,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.896551724137931,0.896551724137931,0.896551724137931,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.931034482758621,0.896551724137931,0.96551724137931,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621,0.931034482758621
"ENET.1se.accuracy619",20,7,0.833333333333333,0.7,0.766666666666667,0.766666666666667,0.9,0.9,0.9,0.933333333333333,0.933333333333333,0.933333333333333,0.9,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.833333333333333,0.833333333333333,0.933333333333333,0.866666666666667,0.9,0.9,0.9,0.9,0.9,0.9
"ENET.1se.accuracy719",20,8,0.724137931034483,0.689655172413793,0.689655172413793,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.758620689655172,0.724137931034483,0.724137931034483,0.758620689655172,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.758620689655172,0.758620689655172
"ENET.1se.accuracy819",20,9,0.758620689655172,0.724137931034483,0.793103448275862,0.862068965517241,0.862068965517241,0.827586206896552,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.793103448275862,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.758620689655172,0.758620689655172,0.793103448275862,0.793103448275862,0.758620689655172,0.758620689655172,0.758620689655172,0.758620689655172,0.793103448275862,0.862068965517241
"ENET.1se.accuracy919",20,10,0.766666666666667,0.733333333333333,0.8,0.8,0.8,0.733333333333333,0.733333333333333,0.733333333333333,0.733333333333333,0.7,0.733333333333333,0.7,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.766666666666667,0.766666666666667,0.733333333333333,0.8,0.766666666666667,0.8,0.766666666666667,0.8,0.8,0.766666666666667
"ENET.1se.accuracy104",21,1,0.793103448275862,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.793103448275862,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.827586206896552,0.862068965517241,0.827586206896552
"ENET.1se.accuracy124",21,2,0.9,0.533333333333333,0.8,0.833333333333333,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.9,0.9,0.9,0.9,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.866666666666667,0.9,0.866666666666667,0.9,0.866666666666667,0.9,0.866666666666667,0.866666666666667,0.866666666666667
"ENET.1se.accuracy222",21,3,0.866666666666667,0.8,0.833333333333333,0.733333333333333,0.666666666666667,0.733333333333333,0.666666666666667,0.733333333333333,0.733333333333333,0.8,0.8,0.8,0.8,0.8,0.833333333333333,0.833333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.766666666666667,0.766666666666667,0.8,0.8,0.766666666666667,0.8,0.766666666666667,0.8,0.8,0.8
"ENET.1se.accuracy320",21,4,0.827586206896552,0.689655172413793,0.724137931034483,0.793103448275862,0.793103448275862,0.724137931034483,0.724137931034483,0.724137931034483,0.724137931034483,0.793103448275862,0.793103448275862,0.793103448275862,0.758620689655172,0.896551724137931,0.896551724137931,0.896551724137931,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.896551724137931,0.896551724137931,0.862068965517241,0.862068965517241,0.896551724137931,0.862068965517241,0.896551724137931,0.862068965517241,0.862068965517241,0.896551724137931
"ENET.1se.accuracy420",21,5,0.862068965517241,0.827586206896552,0.827586206896552,0.931034482758621,0.931034482758621,0.862068965517241,0.862068965517241,0.931034482758621,0.931034482758621,0.931034482758621,0.862068965517241,0.862068965517241,0.862068965517241,0.827586206896552,0.827586206896552,0.827586206896552,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.862068965517241,0.862068965517241,0.896551724137931,0.896551724137931,0.896551724137931,0.931034482758621,0.896551724137931,0.931034482758621,0.931034482758621,0.931034482758621
"ENET.1se.accuracy520",21,6,0.733333333333333,0.7,0.833333333333333,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.9,0.866666666666667,0.9,0.866666666666667,0.9,0.866666666666667,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.766666666666667,0.766666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"ENET.1se.accuracy620",21,7,0.896551724137931,0.620689655172414,0.862068965517241,0.793103448275862,0.758620689655172,0.827586206896552,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.862068965517241,0.896551724137931,0.862068965517241,0.862068965517241,0.862068965517241,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.551724137931034,0.931034482758621,0.96551724137931,0.827586206896552,0.896551724137931,0.931034482758621,0.896551724137931,0.931034482758621,0.896551724137931,0.896551724137931,0.862068965517241
"ENET.1se.accuracy720",21,8,0.7,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.8,0.8,0.8,0.8,0.733333333333333,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.766666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.766666666666667,0.733333333333333,0.733333333333333,0.766666666666667,0.733333333333333,0.733333333333333,0.7,0.733333333333333,0.766666666666667,0.766666666666667
"ENET.1se.accuracy820",21,9,0.866666666666667,0.666666666666667,0.8,0.8,0.833333333333333,0.8,0.766666666666667,0.766666666666667,0.8,0.8,0.8,0.8,0.8,0.866666666666667,0.866666666666667,0.866666666666667,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.533333333333333,0.866666666666667,0.833333333333333,0.866666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.8,0.9
